Id,NameCanonical,NameAuthorship,NameYear,RefString,RefYear
f03ed0e5-e914-44dc-9a83-5fcd927bf1e1,Luciola errans,"E.Olivier, 1902",1902,\N,""
11f4e918-8303-4416-a90f-51049a287c63,Anisodactylus (Pseudanisodactylus) punctatipennis,"A.Morawitz, 1862",1862,\N,""
aee967ba-9bb3-48b7-918c-b3132590b794,Fimbristylis glazioviana,Boeckeler,"",Boeckeler. In: Allg. Bot. Z. Syst. 2: 77. (1896).,1896
752b2ee1-dcac-41d1-947e-8fe8657b47e1,Daucus carnosus,Moench,"",Moench. In: Meth. 93. (1794).,1794
f29185d0-601a-4eb4-97a2-e645ba1cf4b8,Physaraia caudata,"(Szepligeti, 1914)","","Szepligeti, G. Afrikanische Braconiden des Konigl. Zoologischen Museums in Berlin. Mitteilungen aus dem Zoologischen Museum in Berlin. 7:153-230. (1914).",1914
8b85172d-cd61-4a30-95b3-0ee0de15f97f,Carabus (Meganebrius) tamang gurkhaorum,"Lassalle, 1985",1985,\N,""
0f223e1b-87f9-4fbb-a9b1-a0c5dbf67290,Velia epeixis,"Drake & Menke, 1962",1962,"Drake, Carl J., and Arnold S. Menke. Water-striders of the subgenus Stridulivelia from Mexico, Central America, and the West Indies (Hemiptera: Veliidae). Proceedings of the United States National Museum, vol. 113, no. 3460. (1962).",1962
5238b09e-ff69-42f5-914e-5ca7952c464f,Didemnum astrum,"Kott, 2001",2001,\N,""
3d1c1f07-adf5-4fe2-8a95-b4d00e32ee54,Pompilus vespuccii,"Dalla Torre, 1897",1897,"Dalla Torre, C.G. de. Catalogus hymenopterorum hucusque descriptorum systematicus et synonymicus. Volumen VIII: Fossores (Sphegidae). Breitkopf & Härtel 1-749. (1897).",1897
94eae17d-8c6a-4cce-b37f-a9d9ff70b07d,Lutzomyia oresbia,"(Fairchild & Hertig, 1961)","",\N,""
aad7c038-bac7-46e2-8485-476813b1a61f,Celtis bequaertii,De Wild.,"",De Wild. In: Rev. Zool. Bot. Africaines 9: Suppl. Bor. 2. (1921).,1921
658cc8a1-7a11-4ed1-ab29-c988ceb0f7bd,Rhyssemus chinensis,"Pittino, 1996",1996,Pittino R. Two new Rhyssemus species from Asia. Giornale Italiano di Entomologia 8:63-68. (1996).,1996
3ff3eb93-9409-4386-a2c8-09d2d5d87839,Gagea eleonorae,Levichev,"",Levichev. In: Bot. Zhurn. (Moscow & Leningrad) 90: 1587. (2005).,2005
a12ad9f7-ef47-4974-8765-c40e4b278c53,Gnorimotrichius tronqueti,"(Antoine, 2002)","",Antoine Ph. Une nouvelle espèce de Chine du genre Trichius. Revue française d'Entomologie (N.S.)24(3):133-136. (2002).,2002
850d16d2-32c0-48e6-a404-66af4513509a,Coleus claessensii,De Wild.,"",De Wild. In: Bol. Soc. Ibér. Ci. Nat. 19: 117. (1920).,1920
ed242688-a8e3-4ff0-aef8-7c42e016ae9c,Toxicodendron radicans radicans,\N,"",\N,""
6dd5a80c-cffe-4869-8a74-661f353864f8,Physa marmorata,"Guilding, 1828",1828,Guilding I. Observations on the zoology of the Caribbean Islands. The Zoological Journal. 3: 527-544. (1828).,1828
d80f5546-d5ce-4bce-ad28-b3e3174bc552,Elytranthe deplanchei,(van Tiegh.) Engl.,"","Engl. In: Engl. & Prantl, Pflanzenf. Nachtr. I. 126. (1897).",1897
57fa39e1-2acd-4f28-9c6e-f2940ea14c1d,Tremella subalpina,"Malysheva, 2015",2015,"Malysheva, Malysheva & Bulakh. In: Phytotaxa 238(1):67. (2015).",2015
a84e616d-0c0b-4b57-be1b-24b4db6e98c9,Plectodera scalator,"Beutenmüller, 1896",1896,BEUTENMÜLLER William. Food habits of North America Cerambycidae. Journal of the New York Entomological Society 4: 73-81. (1896).,1896
a327d6c2-cb26-479d-bfd7-0ed01895c6e1,Bactrocera caliginosa,"(Hardy, 1970)","",\N,""
25d769ec-52de-4a92-8b55-fca359f0d2a2,Solenopsis zambesiae,"Arnold, 1926",1926,\N,""
a310e851-7d0d-48eb-acf6-3bb167d5dbb8,Eupteryx (Eupteryx) talassica,"Mitjaev, 1971",1971,"Mitjaev, I.D. Leafhoppers of Kazakhstan (Homoptera - Cicadinea). The diterminant. Alma-Ata: Nauka. 210 p. (In Russian). (1971).",1971
bf1098cd-629b-4001-8945-651c5bd9920c,Clossiana selenis mariapaula,"Fernandez Vidal, 1980",1980,\N,""
a16e6a9e-67eb-43a5-b5ba-f1b6ab9baeab,Diethusa congrua,"Lea, 1928",1928,\N,""
5b3170b7-3281-4e83-84c7-4a76da9a1c51,Vanhoeffenura chelata,"(Birstein, 1957)","",\N,""
afaeb9a5-3806-42a5-9ed6-d0ca3ea5eea9,Heliosperma arcanum,Zapal.,"","Zapal. In: Consp. Fl. Gal. Crit, 3: 203. (1911).",1911
dbfc7a3e-3ccb-4f70-81b8-af4df92587bd,Apanteles repletus,"(Papp, 1990)","","Papp, J. Braconidae (Hymenoptera) from Korea. XII. Acta Zoologica Hungarica. 36(1-2):87-119. (1990).",1990
36b9e349-f9b1-4901-a34d-f3045388e3c1,Cotesia bosei,"(Bhatnagar, 1948)","","Bhatnagar, S.P. Studies on Apanteles Forster (Vipionidae : parasitic Hymenoptera) from India. Indian Journal of Entomology. 10(2):133-203. (1950).",1950
f049b9ce-864b-4c94-a5f7-11d8a00de045,Popillia expallescens,"Ohaus, 1937",1937,Ohaus F. Neue Rutelinen des Musée du Congo Belge. Revue de Zoologie et de Botanique africains. Bruxelles 30:312-318. (1937).,1937
c24b6f5e-b120-4b58-ba1b-1f382542f783,Didymocantha sublineata,"(White, 1846)","",\N,""
e90a1648-cbdd-498e-a35a-04c4fde3bb50,Epipremnum sorsogonense,\N,"",Elmer ex Merr. In: Enum. Philipp. Fl. Pl. 1: 177. (1922).,1922
64cec996-21fe-46a9-99f3-2bf09285c3b0,Bradina adhaesalis,"Walker, 1858",1858,\N,""
efaf2d87-20fa-4b8a-b975-1ee3da2368b4,Peucedanum austriacum var. leptophyllum,Willk.,"",\N,""
722fc142-4919-4e2d-b28f-788b013f2250,Lyprauta inops,"(Coquillett, 1901)","",\N,""
e9e02b0b-8724-4174-bb78-ee9b89469f26,Asynonychus intermedius,"Hustache, 1947",1947,\N,""
80982bdb-bc2c-47bf-8288-001ec860b229,Psychotria oaxacana,Standl.,"",Standl. In: Contr. U.S. Natl. Herb. 23: 1391. (1926).,1926
3546079a-361a-4a00-8767-00c1f21b8930,Stelis trichopyga,"Timberlake, 1941",1941,\N,""
e98f1f6e-2aec-4bf2-9c59-4bbbab54c4d5,Dicranomyia (Neoglochina) aurigena,"(Alexander, 1944)","",\N,""
b0e186d7-1538-42d8-b3a5-6ce7878630d2,Dikrella (Dikrella) rubranota,"Ruppel & DeLong, 1952",1952,"Ruppel, R.F., DeLong, D.M. Some new species of Mexican Dikrella (Homoptera Cicadellidae). Ohio Journal of Science. 52: 89-95. (1952).",1952
700602ce-8f82-4226-84b9-0aff0dc3ba1a,Rhysopleura orbicollis,"(Sloane, 1904)","",\N,""
421092c2-d329-4311-bf30-e66f568c388e,Nycteranthus meyeri,(L.Bol.) Schwant.,"",\N,""
214bbdee-73fb-4d90-9b6b-8615db149c04,Jesogammarus (Jesogammarus) hinumensis,"Morino, 1993",1993,\N,""
dfb569cc-75c2-49b8-8daf-d1d52a7bf940,Grandinia deflectens,"P.Karst., 1882",1882,"Karsten, P.A. In: Bidr. Känn. Finl. Nat. Folk 37:239. (1882).",1882
472e672a-1723-4659-9942-9755d1d8da74,Cyprinus flavipinnis,"Valenciennes, 1842",1842,\N,""
21a01b4a-422d-45f2-aa5b-4757f41fd402,Biarmiceras subtumarense,"(Andrianov, 1985)","",V. N. Andrianov. Permskie I Nekotorye Kamennougol'nye Ammonoidei Severo-vostoka Azii: 1--180. (1985).,1985
c36ae015-562c-44b4-a33c-9b9f3608ba60,Sicyoptera dilatata,"(Klug, 1838)","","Klug, J. C. F. Versuch einer systematischen Feststellung der Insecten-Familie: Panorpatae und Auseinandersetzung ihrer Gattungen und Arten. Abhandlungen der Königlichen Akademie der Wissenschaften 1836:81-108. (1836).",1836
147c97df-2123-4fd5-a5dc-d39f82585510,Corydalis remota var. heteroclita,K.T.Fu,"",K. T. Fu. In: Fl. Tsinlingensis 1(2): 605. (1974).,1974
1333ca84-e6b3-482f-93f0-1cf10f5eebb4,Scutiger nepalensis,"Dubois, 1974",1974,\N,""
a6702529-d290-4809-a358-f9a1c739d894,Asplenium subdimidiatum,Stolze,"",Stolze. In: Amer. Fern J. 74(2): 47. (1984).,1984
5a09832b-4b77-48a3-962a-699348496650,Parelictis saleuta,"Meyrick, 1886",1886,\N,""
8be62e82-1aa6-4a7d-a3d8-7ffe1a30425f,Wedelia asperrima,(Gardn.) B.L.Turner,"","B. L. Turner. In: Phytologia, 72(5): 391. (1992).",1992
57b1e103-e95d-4d9d-88f9-2b938bbf5134,Prosopocera (Alphitopola) saperdoides,"(Quedenfeldt, 1888)","",\N,""
4dfb1ffc-0fa9-4d12-a298-df422fc7523c,Tutufa robusta,"Cossignani, 2009",2009,"Beu, A. Catalogue of Tonnoidea. (2010).",2010
5e95c9e4-84a0-4cc3-8fb7-56689d6581be,Botryosphaeria lutea,"A.J.L.Phillips, 2002",2002,"Phillips, A.J.L.; Fonseca, F.; Povoa, V.; Castilho, R.; Nolasco, G. A reassessment of the anamorphic fungus Fusicoccum luteum and description of its teleomorph Botryosphaeria lutea sp. nov. In: Sydowia 54(1):70. (2002).",2002
296a3a6b-54a8-440e-a9d0-b8fb066b9754,Monopis laevigella,"(Denis & Schiff., 1775)","",Denis & Schiff. In: Ankündung eines Systematischen Werkes ... Schmetterlingen Wienergegend: Pg. 139. (1775).,1775
68688345-8fb1-4a86-988f-ee72fb850b55,Onitis perbrincki,"Ferreira, 1958",1958,"Ferreira M.C. Coleoptera Scarabaeidae. Coprinae. Results of the Lund University Expedition in 1950-1951. B.Hanström, P.Brinck, G.Rudebeck editors South African Animal Life 5:479-516. (1958).",1958
931431e5-b2f1-4566-b2ff-db2090617d99,Cocos apaensis,Barb.Rodr.,"",Barb.Rodr. In: Sert. Palm. Brasil. 1: 100. (1903).,1903
6f534dd0-954f-42f6-8e16-328475558683,Laserpitium angustifolium,L.,"",L. In: Sp. Pl. 248. (1753).,1753
71f18c22-6c82-4548-8ead-51eba8e98e61,Costus subsessilis,(Nees & Mart.) Maas,"",Maas. In: Acta Bot. Neerl. 24: 469. (1975 publ. 1976).,1976
597c0aa7-d2d7-472d-9218-b82fb17add6d,Amblychilepas platyactis,"McLean & Kilburn, 1986",1986,\N,""
709925e1-121a-4791-98a2-2a7ed17181ba,Rhytiphora basicristata,"(Breuning, 1938)","",\N,""
c2e8dc12-efe3-42ae-abf6-9a6eb7425268,Uvifera padiformis,(Meisn.) Kuntze,"",Kuntze. In: Rev. Gen. 561. (1891).,1891
6c6b41bc-e67c-4314-bbce-384ad13fc535,Apanteles moldavicus,"Tobias, 1975",1975,"Tobias, V.I. Two new species of braconids from the genus Apanteles Forst. (Hymenoptera, Braconidae) parasites of the moth Bucculatrix ulmella Z. Izvestiya Akademii Nauk Moldav. SSR (Biol. Khim). 1975(3):60-63. (1975).",1975
bf052974-b73c-4838-b49b-e9a1ebe7acdd,Melastoma racemiferum,Schrank & Mart. ex DC.,"",DC. In: Prodr. 3: 155. (1828).,1828
0b5f61fd-e75a-42f1-9d06-f51d55a9eb7d,Xyloma andromedae var. vaccinii,"Schwein., 1822",1822,"Schweinitz, L.D. von. In: Schr. naturf. Ges. Leipzig 1:52 (26 of repr.). (1822).",1822
b7bd95d1-76d8-4909-9398-79a37a285272,Sonchus fallax,Wallr.,"",Wallr. In: Ann. Bot. (Wallr.) 98. (1815).,1815
f848e936-fed4-463c-a918-e4d9bb259831,Leucoloma albocinctum,"Renauld & Cardot, 1891",1891,Renauld & Cardot in Renauld. Rev. Bot. Bull. Mens. (1891).,1891
279c0c29-556b-4d0c-bf28-925c906895b2,Cryptothelea hemitricha,"Meyrick & Lower, 1907",1907,\N,""
82eac2be-f03b-417a-8d4c-d175319a908e,Ochtarthrum speciosum,"Faust, 1890",1890,\N,""
c2b19df3-910f-444b-81bb-8168f1e2d05c,Callipyrga turrita,"Newman, 1842",1842,\N,""
03607976-5bd1-4b97-a0d2-3e5db7cdfc9a,Rubus oenensis,H.E.Weber,"","H. E. Weber. In: Ber. Bayer. Bot. Ges., 60: 6. (1989).",1989
5a238722-1cc5-4059-a55f-97f1e6921497,Oxyonyx khalidi,"Colonnelli in Magnano, Colonneli & Caldara in van Harten (ed.), 2009",2009,\N,""
5e93d39a-0502-42f4-9347-140fb104903d,Didonia betulina,"Velen., 1947",1947,"Velenovský, J. In: Novitates Mycologicae Novissimae:140. (1947).",1947
356f5198-0442-4e6d-ba83-4aed03afdce9,Eunice insularis,"Nogueira, Steiner & Amaral, 2001",2001,"Zanol, J.; Halanych, K. M.; Fauchald, K. Reconciling taxonomy and phylogeny in the bristleworm family Eunicidae (polychaete, Annelida). Zoologica Scripta. 43(1), 79-100. (2014).",2014
71b58388-1577-414f-9bcc-bd1897916506,Prosimulium multidentatum,"(Twinn, 1936)","",\N,""
1a08d8ce-084b-46a3-a226-f5196c5261b2,Osbeckia gracilis var. anamalayana,(Giri & Nayar) H.B.Naithani & S.Biswas,"",\N,""
582702e7-4033-4398-b6f5-2e3adcba9c32,Faucaria speciosa,L.Bol.,"",L. Bol. In: Notes Mesembr. 2: 445. (1934).,1934
bf015819-0ca9-4364-8166-01fad59b5b92,Thoracochaeta brachystoma,"(Stenhammar, 1854)","",\N,""
dd57c98c-270d-40fa-ba28-a9d611e4d678,Dendrobium longlingense,"Q.Xu, Y.B.Luo & Z.J.Liu","","Q.Xu, Y.B.Luo & Z.J.Liu. In: Phytotaxa 174: 140. (2014).",2014
fa0c39a5-aa2a-4a0e-83df-0fef1196b7d5,Cirrospilus otys,"Walker, 1839",1839,"Walker, F. Monographia Chalciditum. VOLUME: 2 PAGES: 100pp. (1839).",1839
d97a7876-893b-4a82-80b9-935a9d5eb693,Mentha dumetorum var. hispidula,(Boreau) Rouy,"",G.Rouy & J.Foucaud. In: Fl. France 11: 376. (1909).,1909
8f68cccf-09e6-4046-8af5-7fb850562564,Opisthoporodesmus bacillifer,"Carl, 1912",1912,\N,""
2789c0a7-fd42-4097-9663-4a9e63a4bdfe,Paratilapia multicolor,"(Schöller, 1903)","",\N,""
672fe2a5-4f61-4636-8823-bb3ad5ce27dc,Cyrtandra glabrifolia,Merr.,"",\N,""
8b5b8e4d-6fc2-4019-ac25-a1fb055b3c51,Cryptocarya kamahar,Teschn.,"",Teschn. In: Engl. Jahrb. 58: 408. (1923).,1923
2b79fc63-89f1-4668-bf7c-f11a1a0ddc57,Brachonella inversa,"Jankowski, 1964",1964,\N,""
46d6613c-8ff9-4cbc-9187-d43fda999fad,Presbistus marginatus,"Redtenbacher, 1906",1906,\N,""
90bde08d-0e13-4cd9-a1ee-fb1fc9b8a978,Graptoleberis slovenica,"Šrámek-Hušek et al., 1962",1962,\N,""
d2b7c442-4015-4529-a87b-1e9adde6b4f5,Tricoceps tenuosa,"Capener, 1953",1953,\N,""
8edb7059-a025-4ab4-b44f-6362c435d067,Typhlocharis peregrina,"Zaballos & Wrase, 1998",1998,\N,""
3250d42d-3b91-4d6a-993a-3af99a1ca315,Addaea castaneata,"Warren, 1908",1908,\N,""
3bd24de8-53e5-4aec-b1b9-56e21a5dcb72,Axonopus savannarum,Schltdl. ex B.D.Jacks.,"",Schltdl. ex B.D.Jacks. In: Index Kew. 1: 255. (1893).,1893
cf818762-ff54-42ae-a93c-a9b54502730b,Callistoides deliciolus,"(Bates, 1873)","",\N,""
525437d9-211c-4681-9095-99d9d7498ad8,Cophias crotalinus,"Merrem, 1820",1820,\N,""
0675104f-c06e-4b84-8841-8524bab8edeb,Cachrys alpina,Bieb.,"",Bieb. In: Fl. Taur.-Caucasus 1: 217. (1808).,1808
2f88116f-be23-46f6-9bea-0c966f783240,Meliola annonacearum,"F.Stevens, 1928",1928,"Stevens, F.L. In: Annls mycol. 26(3/4):245. (1928).",1928
f3757a20-739f-434d-8d7d-d62ce4088993,Limnaea rugosa,"Gorjanović-Kramberger, 1901",1901,"Wenz, W. Fossilium Catalogus I: Animalia. Gastropoda extramarina tertiaria. (1923-1930).",""
7117e448-0026-4fdc-ad43-9a3d4e0a48f9,Ustilago thaxteri,"Zundel, 1939",1939,"Zundel, G.L.I. In: Mycologia 31(5):579. (1939).",1939
85022c7c-4364-4f03-8de2-79f694b3afbd,Cacopsylla flexipenis,"Li, 2011",2011,\N,""
836535a9-9f6d-4d5b-9423-66fb09092ede,Empoasca (Chlorita) edithae,\N,"","Metcalf, Z.P. General catalogue of the Homoptera. Fascicle VI. Cicadelloidea. Part 17. Cicadellidae. Washington, D.C.: USDA. VII? p. (1968).",1968
3eb5c1e2-89a5-42d6-a53d-39b22d9dd3ce,Hierodula werneri werneri,"Giglio-Tos, 1912",1912,\N,""
c9ac3af8-731e-44b8-b10d-1a076f45ef57,Biton (Biton) lividus,"Simon, 1882",1882,\N,""
9bc66718-9d21-4022-a875-41f073f96fda,Mecyna salangalis,"Amsel, 1970",1970,\N,""
a793ec5c-66b7-4c8a-b193-40e6a55fe7d7,Parastathmonotus sinuscalifornici,"Chabanaud, 1942",1942,\N,""
ffd8036c-0635-4480-b630-205e832b612e,Macroglossum rectans,"Rothschild & Jordan, 1903",1903,\N,""
1908cbb9-d540-4416-a294-8fe248bc065d,Milonia albula,"O.Pickard-Cambridge, 1899",1899,"Pickard-Cambridge, O. On some new species of exotic Araneidea. Proceedings of the Zoological Society of London 67(2): 518-532, Pl. XXIX-XXX. (1899).",1899
e8123924-e525-46c9-94aa-8eead59e6051,Polydrosus bellus,"Schilsky, 1910",1910,\N,""
0de0d089-755b-4114-ba4f-1eca1dd036b6,Motella novaezealandiae,"Hector, 1874",1874,\N,""
e9868dfa-180c-40e8-baf4-f510e457533d,Charonectria fimicola,"Höhn., 1905",1905,"Höhnel, F.X.R. von. In: Öst. bot. Z. 55:22. (1905).",1905
a8b274fd-814f-4d05-b72d-be54b4625c78,Orthezia insignis,"Browne, 1887",1887,\N,""
ee1cfc64-b8f1-4b38-9702-cad08b08b169,Heliconia harlingii,L.Andersson,"",L.Andersson. In: Fl. Ecuador 22(221): 66. (1985).,1985
7a41664b-11a3-4794-ac36-d686226964d7,Scieroptera trabeata,\N,"","Schmidt, E. Zur Kenntnis des Genus Scieroptera Stal (Rhynchota-Homoptera). Stettiner Entomologische Zeitung. 79: 277-296. (1918).",1918
6734d12a-3609-49d5-96eb-fb0dd0fbad85,Padilla cornuta,"(Peckham & Peckham, 1885)","","Peckham, G. W., Peckham, E. G. On some new genera and species of the Attidae, from Madagascar and Central America. Proceedings of the Natural History Society of Wisconsin 1885: 23-42. (1885).",1885
5bc9239e-a71e-4c65-85d1-7621f91a80fb,Haplopappus spinulosus,(Pursh) T.S.Brandeg.,"",T. S. Brandeg. In: Proc. Calif. Akad. Ser. II. 2: 168. (1889).,1889
698960e9-8a42-4bdb-afe2-b13f691bc2f1,Entoloma microcarpum,"(Berk. & Broome) Sacc., 1887",1887,"Saccardo, P.A. In: Syll. fung. (Abellini) 5:687. (1887).",1887
51673884-d49f-48be-892a-436a63f5c330,Brachysternus herbaceus,"Germain, 1905",1905,\N,""
724debf3-6af5-4946-ad40-3adac867f3de,Austroeupatorium apense,(Chod.) R.King & H.Rob.,"",R. King & H. Rob. In: Phytologia 51: 179. (1982).,1982
08c5ca0f-ee63-4669-b522-6d106220662e,Callidiola nilgirensis,"(Straneo, 1961)","",\N,""
0d7078db-3890-428a-a95f-304ca9351be3,Brunellia almaguerensis,Cuatrec.,"",Cuatrec. In: Fl. Neotrop. Monogr. 2: 156. (1970).,1970
ddfdf5f2-60f6-4463-bc4d-b535f74030c8,Tarsonops clavis,"Chamberlin, 1924",1924,"Chamberlin, R. V. The spider fauna of the shores and islands of the Gulf of California. Proceedings of the California Academy of Sciences 12: 561-694. (1924).",1924
9a89ab6d-0ce4-47e0-bb06-bd2ff654fb5d,Viburnum indianense,(Rehd.) Mc Atee,"",Mc Atee. In: Rev. Nearct. Viburn. 87. (1956).,1956
358d2b02-b16a-4a03-b926-f70afb824f31,Coryne gyrocephala,"Berk. & M.A.Curtis, 1849",1849,Berk. & M.A. Curtis. In: Hooker's J. Bot. Kew Gard. Misc. 1:239. (1849).,1849
1d46ea13-526c-48f8-8cf7-a0d012f83c5e,Ectopsocus similis,"Badonnel, 1955",1955,\N,""
a14b8745-1191-42bf-80bf-fa2d722ceff3,Boehmeria nivea f. nipononivea,(Koidz.) Hatusima,"",Hatusima. In: Fl. Ryukyus: 234. (1971).,1971
a4207630-fee4-4e86-b9b6-a2f7e66b19d6,Agrilus inclinatus,"Waterhouse, 1889",1889,"Waterhouse C. O. Biologia Centrali-Americana, Insecta, Coleoptera, Buprestidae. Volume 3, part 1, pp. 49-166, plates iv-viii and Supplement, pp. 167-193. (1889).",1889
9b63cde2-5c2b-4dfc-8434-a90a991673f6,Arca gordita,"H.N.Lowe, 1935",1935,"Coan, E. V.; Valentich-Scott, P. Bivalve seashells of tropical West America. Marine bivalve mollusks from Baja California to northern Peru. (2012).",2012
0e9d0816-b78f-4410-a9b0-0a0b90725134,Casignetus lindei,"(Boileau, 1899)","",Boileau H. Note sur quelques Lucanides nouveaux ou peu connus de l'Amérique du Sud. Bulletin de la Société entomologique de France 48:296-300. (1899).,1899
7aca3e06-a761-4013-97fe-c705c8b7d49f,Geum meinshausenii,Gams.,"",\N,""
7608ac50-6f8b-4328-ac32-674ab01ed5dc,Tholera cespitis,"Schiffermüller, 1776",1776,\N,""
7122d13f-4374-4204-ad3c-ac7846d0b8c4,Paraphausis eximia,"Green, 1949",1949,\N,""
a7bf1a61-1469-4691-989f-e27b4b56d37e,Neodorippe (Neodorippe) japonicum,"(von Siebold, 1824)","",\N,""
9cd22d34-130f-47eb-bbbd-2473ab43e7a3,Apiocarpella thermopsidis,"(Solheim) Melnik, 1976",1976,"Melnik, V.A. In: Nov. sist. Niz. Rast. 13:97. (1976).",1976
175eaeaa-3f3f-490f-b78e-4994d979f2bd,Quinqueloculina placenta,"Ehrenberg, 1845",1845,\N,""
e96c815c-edbb-4cdc-b650-56e34bfcec96,Clathria (Clathria) calopora,"Whitelegge, 1907",1907,\N,""
93fc620e-7346-46ae-8485-468934678462,Panicum holcoides,J.Jacq.,"",J.Jacq. In: Ecl. Gram. Rar.: 31. (1814).,1814
34b1b6ee-c861-43b0-9cab-e76e2a8a0f82,Acineta ferrumequinum,"Zenker, 1866",1866,\N,""
68142f0e-e426-4c17-8a17-87f290027f24,Dasiops superciliosus,"McAlpine, 1964",1964,\N,""
7ca0b00d-8e2f-43b0-8f51-6ddbe4a09a11,Paramallocera lacordairei,"Zajciw, 1974",1974,"ZAJCIW Dmytro. Contribuição para o estudo dos longicórnios (Coleoptera, Cerambycidae) das florestas do Estado do Espírito Santo e principalmente da Reserva Biológica «Soóretama». Boletim Técnico do Instituto Brasileiro de Desenvolvimento Florestal, Rio de Janeiro 4: 37-91. (1974).",1974
ac1c095a-3ba0-44b1-b833-9f31bbbdcd0f,Hemileia aureospora,"J.M.Yen, 1976",1976,"Yen, J.M. In: Revue Mycol., Paris 40(2):127. (1976).",1976
329caa17-21f8-4d92-8cd4-3f60f5a52684,Achatina dammarensis,"L.Pfeiffer, 1870",1870,\N,""
25a7dcf8-4a00-4d08-97da-269777c0db38,Ameronothrus harioti,"(Michael, 1891)","",\N,""
c61a2385-f82f-41ff-8348-c6fe9ec51607,Xylorycta lithina,"Meyrick, 1890",1890,\N,""
f139ddf3-306f-4eb9-b015-a5f32e27e6f4,Eupliloides leontopolites,"(Pate, 1946)","",\N,""
5c99b44b-a614-4884-9a90-443e3d6c8653,Clypeodytes (Clypeodytes) viator,"Biström, 1988",1988,\N,""
6c8ae67b-6c8b-4f5d-9cf1-7d7b500ef6d3,Osmia prunorum,"Cockerell, 1897",1897,\N,""
eb8cae9e-ca11-4788-9854-9b4a520c93a9,Anaperus australis,"Westblad, 1952",1952,"Dorjes, J., Karling, T. G. Species of Turbellaria Acoela in the Swedish Museum of Natural History, with remarks on their anatomy, taxonomy and distribution. Zoologica Scripta. 4: 175-189. (1975).",1975
600e7595-384f-4b35-b97b-b37040d1da9a,Miconia secundiflora,Cogn.,"","Cogn. In: Mart., Fl. Bras. 14(4): (1887) 285, et DC. Monog. Phan. 7: 784. (1891).",1891
591fb1fc-87f4-4fa0-92f0-d0cb90a0bf93,Conotrachelus bilamellatus,"Fiedler, 1940",1940,\N,""
ab1ba2fe-59f7-4f8d-bcbe-892b5de95681,Alkekengi procumbens,Moench,"",Moench. In: Meth. 473. (1794).,1794
eba16c90-0e7f-4a7e-8e06-3124235b21aa,Decacotyle octona,"(Young, 1967)","",\N,""
ea569ecd-67df-4efa-ae3b-c6c462ff479c,Iris alticristata,Small,"",Small. In: Contr. New York Bot. Gard. 327: 353. (1931).,1931
51e6d41e-a1f6-44ae-aaa0-19a64352cf07,Cyclonaias archeri,"(Frierson, 1905)","",\N,""
4c22afad-3b8c-44b0-bf6e-1472fdb81755,Cortodera farsensis,"Danilevsky, 2014",2014,\N,""
b9a29504-6cf9-45b1-83fe-c4786899a9d8,Pseudocneorhinus alternans,"Marshall, 1934",1934,\N,""
23c3ea5c-891b-459c-8ba7-f4d10c672c57,Ephimerostylus nyasicus,"Marshall, 1950",1950,"Marshall G.A.K. New East African Curculionidae (Col.). Journal of East Africa Natural History Society, 19 5(89) (1947-48): 145-153. (1950).",1950
9f348afa-b62b-4fe1-8744-8f42a6bc7e8e,Oldenlandia ramosa,Roxb.,"",Roxb. In: Fl. Ind. 1: 445. (1820).,1820
40042906-fe01-4d9f-b06b-82a070be60b1,Viviparus (Viviparus) dinici,"Pavlović, 1903",1903,\N,""
5acff48e-7603-49c6-b0d7-00149f40067a,Masraphis phyllostachia,"Soliman, 1938",1938,"Soliman. Two genera and species of aphids new to science. Ministry of Agriculture, Egypt: Technical and Scientific Service Bulletin (Entomological Section) 208:1-6. (1938).",1938
8e1f24db-edbd-4dd1-aa86-0f22a6a1b649,Cubaroides pilosus,"Vandel, 1973",1973,\N,""
f36e6693-8a5a-411a-b5f9-5bd517a66dbd,Machimus thoracicus,"(Loew, 1849)","",\N,""
51534693-886e-4cfc-88fa-5c2caacbd507,Pero ochriplaga,"Warren, 1901",1901,\N,""
11e6e4bd-522c-4037-913e-ea27c3d97cce,Blackbolbus incus,"Howden, 1993",1993,Howden H. New Bolboceratini from Western Australia. Journal of the Australian entomological Society 32(4):379-386. (1993).,1993
2ce51a97-35e3-4f56-bdfd-c068dbe52039,Aleuritopteris siamensis,S.K.Wu,"","S. K. Wu. In: Mem. Coll. Sci. Univ. Kyoto, B, Biol. 8(2): 152. (1983).",1983
e2b278a0-bac6-416b-b03a-b6c833639dda,Pleurotoma simplex,"Middendorf, 1849",1849,"Middendorff T. A. von. Beiträge zur einer Malacozoologica Rossica, II. Aufzählung und Beschreibung der zur Meeresfauna Russlands gehörigen Einschaler. Mémoires de l'Académie Impériale des Sciences de St-Petersbourg, sixième série, Sciences naturelles. 6: 329-516, pl. 1-11. (1849).",1849
3ac57d59-8aac-4592-b999-c97bebe70db6,Sporobolus laxivaginatus,Stent,"","Stent. In: Bothalia 2: 262, 273. (1927).",1927
a63b5f57-67d3-4127-ac4d-06da610dde74,Aphodius fuliginosus,"Dejean, 1833",1833,\N,""
4be21595-643e-4704-bd88-f3f71865f492,Cornutia grandifolia f. quadrangularis,(Oerst. ex Moldenke) Moldenke,"",Moldenke. In: Phytologia 41: 10. (1978).,1978
